id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-mat-11,bn,image_to_text,ছবিতে কোন ইনসুলেটর?,mat_guy_insulator.webp,পিন ইনসুলেটর,গাই ইনসুলেটর,শ্যাকল ইনসুলেটর,ডিস্ক ইনসুলেটর,1,Insulators,"medium,guy,identify",গাই তারের মাঝে গাই ইনসুলেটর।,TRUE,mat_guy_insulator.webp,,,,
vq-mat-12,bn,image_to_text,ছবিতে কোন কন্ডাক্টর?,mat_acsr.webp,এএসি কন্ডাক্টর,এসিএসআর কন্ডাক্টর,কপার কন্ডাক্টর,এবি ক্যাবল,1,Conductors,"medium,acsr,identify",অ্যালুমিনিয়াম স্ট্র্যান্ড + স্টিল কোর = ACSR।,TRUE,mat_acsr.webp,,,,
vq-mat-13,bn,image_to_text,ছবিতে কোন টেস্টার?,mat_earth_tester.webp,মেগার,আর্থ টেস্টার,ক্ল্যাম্প মিটার,রেশিও মিটার,1,Tools,"medium,earth_tester,identify",মাটির রেজিস্ট্যান্স মাপে আর্থ টেস্টার।,TRUE,mat_earth_tester.webp,,,,
vq-mat-14,bn,image_to_text,ছবিতে কোন সরঞ্জাম?,mat_discharge_rod.webp,হট স্টিক,ডিসচার্জ/আর্থ রড,এইচভি ডিটেক্টর,ফেজ স্টিক,1,Tools,"medium,discharge_rod,identify",লাইন ডিসচার্জ ও আর্থিংয়ে ডিসচার্জ রড।,TRUE,mat_discharge_rod.webp,,,,
vq-mat-15,bn,image_to_text,ছবিতে কোন টুল?,mat_crimping_tool.webp,ওয়্যার গ্রিপ,ক্রিম্পিং টুল,চেন পুলি,কেবল কাটার,1,Tools,"medium,crimping,identify",লাগ চাপ দিয়ে লাগাতে ক্রিম্পিং টুল।,TRUE,mat_crimping_tool.webp,,,,
vq-mat-16,bn,image_to_text,ছবিতে কোন যন্ত্র?,mat_phase_sequence.webp,ফেজ চেকার,সিকোয়েন্স মিটার,মাল্টিমিটার,ক্ল্যাম্প মিটার,1,Tools,"medium,phase_sequence,identify",তিন ফেজ RYB ক্রম দেখতে সিকোয়েন্স মিটার।,TRUE,mat_phase_sequence.webp,,,,
vq-mat-17,bn,image_to_text,ছবিতে কোন পিপিই?,mat_arc_shield.webp,সেফটি গগলস,আর্ক ফেস শিল্ড,ওয়েল্ডিং হেলমেট,ফেস মাস্ক,1,PPE,"medium,arc_shield,identify",আর্ক ফ্ল্যাশ থেকে মুখ রক্ষায় ফেস শিল্ড।,TRUE,mat_arc_shield.webp,,,,
vq-mat-18,bn,image_to_text,ছবিতে কোন টুল?,mat_wire_grip.webp,সাসপেনশন ক্ল্যাম্প,ওয়্যার গ্রিপ,আইপিসি,ক্রিম্পিং ডাই,1,Tools,"medium,come_along,identify",কন্ডাক্টর টানতে ওয়্যার গ্রিপ/কাম-অ্যালং।,TRUE,mat_wire_grip.webp,,,,
vq-mat-19,bn,image_to_text,ছবিতে কোন এবি ফিটিং?,mat_suspension_clamp.webp,আইপিসি,সাসপেনশন ক্ল্যাম্প,অ্যাঙ্কর ক্ল্যাম্প,স্ট্র্যাপ বাকল,1,AB Cable,"medium,suspension,identify",ইন্টারমিডিয়েট খুঁটিতে সাসপেনশন ক্ল্যাম্প।,TRUE,mat_suspension_clamp.webp,,,,
vq-mat-20,bn,image_to_text,ছবিতে কোন ডিটেক্টর?,mat_hv_detector.webp,কন্টাক্টলেস টেস্টার,এইচভি ডিটেক্টর,ফেজ সিকোয়েন্স,মাল্টিমিটার,1,Tools,"medium,hv_detector,identify",হাই ভোল্টেজ আছে কিনা দেখতে HV ডিটেক্টর।,TRUE,mat_hv_detector.webp,,,,
