id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-355,bn,image_to_text,ছবিতে দেখানো এই খাঁজকাটা চোয়ালবিশিষ্ট সরঞ্জামটি মূলত কী কাজের জন্য উপযুক্ত?,pipe_wrench.png,গোল আকৃতির ধাতব পাইপ বা কনডুইট শক্তভাবে আঁকড়ে ধরে ঘোরাতে,সমতল পাত বা মেটাল শিটকে খুব সহজে মসৃণভাবে কেটে টুকরো করতে,বৈদ্যুতিক ডিস্ট্রিবিউশন প্যানেলে আর্থিং রেজিস্ট্যান্সের মান পরিমাপ করতে,অ্যালুমিনিয়াম কন্ডাক্টরের ইনসুলেশন অংশ খুব নিখুঁতভাবে কেটে ছাড়াতে,0,Tools,"pipe_wrench,wrench,tools",পাইপ রেঞ্জের দাঁতালো ও স্প্রিং যুক্ত চোয়াল গোল পাইপে নিখুঁত ও শক্তিশালী গ্রিপ প্রদান করে।,TRUE,pipe_wrench.png,,,,
vq-356,bn,text_to_image,সার্ভিস কানেকশনের জন্য জিআই পাইপের থ্রেডিং পেঁচাতে বা পাইপ ঘোরানোর জন্য নিচের কোন রেঞ্চটি ব্যবহার করা উচিত?,,pipe_wrench.png,Adjustable_Wrench.png,Combination_Pliers.png,come_along_clamp1.png,0,Tools,"pipe_wrench,wrench,tools",জিআই পাইপের সংযোগ শক্ত করার কাজে পাইপ রেঞ্চ একটি অপরিহার্য হাতিয়ার।,TRUE,,pipe_wrench.png,Adjustable_Wrench.png,Combination_Pliers.png,come_along_clamp1.png
vq-357,bn,image_to_text,ছবিতে দেখানো এই চোয়াল-সমন্বয়যোগ্য সরঞ্জামটির মুখ ছোট-বড় করতে কী ঘোরানো হয়?,Adjustable_Wrench.png,এর চোয়ালে যুক্ত বিশেষ ওয়ার্ম স্ক্রু বা নকশাদার গিয়ারটি,এর হ্যান্ডেলের নিচে থাকা লম্বা থ্রেডেড স্প্রিং লকটি,এর ওপরে থাকা ছোট স্প্রিং ওয়াশার ও রেচেট নবটি,এর মুখে যুক্ত মেটালিক লক পিন বা সেফটি লিভারটি,0,Tools,"adjustable_wrench,wrench,tools",অ্যাডজাস্টেবল রেঞ্চের মুখে থাকা ওয়ার্ম স্ক্রুটি ঘোরালে চোয়ালের আকার সহজেই নিয়ন্ত্রণ করা যায়।,TRUE,Adjustable_Wrench.png,,,,
vq-358,bn,text_to_image,বিভিন্ন সাইজের নাট এবং বল্টু আলগা বা টাইট করার জন্য অ্যাডজাস্টেবল চোয়াল বিশিষ্ট নিচের কোন রেঞ্চটি উপযুক্ত?,,Adjustable_Wrench.png,pipe_wrench.png,Combination_Pliers.png,come_along_clamp1.png,0,Tools,"adjustable_wrench,wrench,tools",অ্যাডজাস্টেবল রেঞ্চ ব্যবহার করে এক সরঞ্জাম দিয়েই বিভিন্ন সাইজের হেক্সাগোনাল নাট ঘোরানো যায়।,TRUE,,Adjustable_Wrench.png,pipe_wrench.png,Combination_Pliers.png,come_along_clamp1.png
vq-359,bn,image_to_text,ছবিতে দেখানো এই বহুমুখী প্লায়ার্সের কাটিং অংশ ব্যবহার করে সাধারণত কোন কাজটি করা যায়?,Combination_Pliers.png,"তামার তার কাটা, মোচড়ানো এবং এর ওপরের ইনসুলেশন অংশটি ছাড়ানো",মেটালিক সাবস্টেশন ফ্রেমের ড্রিল করা ছিদ্রের ব্যাস মাপ পরিমাপ করা,трансফরমারের ভেতরের তেলের ঘনত্ব ও তাপমাত্রার মান পরীক্ষা করা,ওভারহেড কন্ডাক্টরের টেনশন পরিমাপের সময় তারের প্রান্তকে ধরে রাখা,0,Tools,"pliers,combination_pliers,tools",কম্বিনেশন প্লায়ার্সে একই সাথে তার কাটার জন্য ব্লেড এবং ধরার জন্য খাঁজ কাটা অংশ থাকে।,TRUE,Combination_Pliers.png,,,,
vq-360,bn,text_to_image,"লাইনম্যানের কাজের সময় তার কাটা, মোচড়ানো ও ধরার জন্য নিচের কোন হ্যান্ড টুলসটি সবচেয়ে বেশি ব্যবহৃত হয়?",,Combination_Pliers.png,Adjustable_Wrench.png,pipe_wrench.png,come_along_clamp1.png,0,Tools,"pliers,combination_pliers,tools",কম্বিনেশন প্লায়ার্স লাইনম্যানের অন্যতম প্রাথমিক হ্যান্ড টুলস যা দৈনন্দিন সংযোগে ব্যবহৃত হয়।,TRUE,,Combination_Pliers.png,Adjustable_Wrench.png,pipe_wrench.png,come_along_clamp1.png
vq-361,bn,image_to_text,ক্যাবল ল্যাগ জয়েন্ট মজবুত করার জন্য ছবিতে দেখানো এই শক্তিশালী টুলের প্রধান কাজ কোনটি?,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,তরল চাপ ব্যবহার করে ক্যাবল লাগ ও কন্ডাক্টরের জোড়াটি শক্তভাবে চেপে দেওয়া,ওভারহেড তারের দীর্ঘ স্প্যান টেনে নির্দিষ্ট মাত্রার যান্ত্রিক টেনশন দেওয়া,সাবস্টেশন ইয়ার্ডের চারপাশে আর্থিং পাইপকে মাটির গভীর স্থানে প্রবেশ করানো,পোলের মাথায় হেভি ডিউটি ক্রসআর্ম ও চ্যানেল ফ্রেম স্ক্রু দিয়ে শক্তভাবে আটকানো,0,Tools,"crimping,tools",হাইড্রোলিক ক্রিম্পিং টুল ক্যাবল এবং লাগের সংযোগস্থলে সমান এবং তীব্র প্রেসার প্রয়োগ করে জয়েন্ট নিশ্চিত করে।,TRUE,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,,,,
vq-362,bn,text_to_image,কন্ডাক্টর তারের মাথায় অ্যালুমিনিয়াম বা কপার লাগের কোল্ড-ওয়েল্ড জয়েন্ট তৈরি করতে নিচের কোন হেভি ডিউটি টুলটি উপযুক্ত?,,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,img_1HNyXF76GKzNFWWP1J8EabNv3nkGankU6.jpg,0,Tools,"crimping,tools",ক্রিম্পিং টুলের সাহায্যে ক্যাবল লাগের সাথে তারের সংযোগ কমপ্রেস করে নিরাপদ লোড প্রবাহ নিশ্চিত করা হয়।,TRUE,,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,img_1HNyXF76GKzNFWWP1J8EabNv3nkGankU6.jpg
vq-363,bn,image_to_text,ডিস্ট্রিবিউশন সাবস্টেশনে কাজ করার সময় ছবিতে দেখানো সরঞ্জামটি মূলত কী কাজে সাহায্য করে?,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,যান্ত্রিক শক্তি বাড়িয়ে ভারী মালামাল সহজে ওপরের দিকে ওঠাতে ও নিচে নামাতে,কন্ডাক্টর তারের ওপর থাকা প্লাস্টিক বা রাবার ইনসুলেশন চামড়া সহজে ছাড়াতে,সাবস্টেশনের আর্থিং সিস্টেমের ইলেকট্রোডের মোট রেজিস্ট্যান্স নিখুঁতভাবে মাপতে,ফেজ সিকোয়েন্স ইন্ডিকেটরের সাহায্যে লাইনের সঠিক আবর্তন দিক যাচাই করে দেখতে,0,Tools,"chain_pulley,lifting,tools",চেন পুলি গিয়ার মেকানিজম এবং লিভার মেকানিক সুবিধা ব্যবহার করে কম মানব শক্তিতে ভারী লোড তোলে।,TRUE,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,,,,
vq-364,bn,text_to_image,সাবস্টেশনের ৩ থেকে ৫ টন ওজনের ভারী ট্রান্সফরমার পোল বা বেস থেকে ওঠানোর কাজে নিচের কোন যান্ত্রিক সরঞ্জামটি ব্যবহার করা হয়?,,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,img_1HNyXF76GKzNFWWP1J8EabNv3nkGankU6.jpg,0,Tools,"chain_pulley,lifting,tools",হেভি-ডিউটি চেন পুলি ব্লক যেকোনো ওজনের ভারী সরঞ্জাম উত্তোলনের জন্য আদর্শ।,TRUE,,img_1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx.jpg,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,img_1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq.jpg,img_1HNyXF76GKzNFWWP1J8EabNv3nkGankU6.jpg
vq-365,bn,image_to_text,কন্ডাক্টর তারের টেনশনিং বা টানার সময় ছবিতে দেখানো এই ক্ল্যাম্পটির মূল ভূমিকা কী?,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,কন্ডাক্টর তারের গায়ে শক্তভাবে কামড়ে ধরে এটিকে নির্দিষ্ট দিকে টেনে ধরে রাখা,দুটি ভিন্ন সাইজের অ্যালুমিনিয়াম ক্যাবলের জয়েন্টকে খুব শক্তভাবে আটকে দেওয়া,বৈদ্যুতিক খুঁটির মাথায় পিন ইনসুলেটরকে মেটালিক পিনের সাহায্যে সোজা রাখা,সাবস্টেশনের ব্রেকার ও আইসোলেটরের ওপেন/ক্লোজ পজিশন যান্ত্রিকভাবে লক করা,0,Tools,"come_along,tools",কাম-অ্যালং ক্ল্যাম্প কন্ডাক্টর তার না কেটে তারে শক্তিশালী অস্থায়ী টান প্রয়োগে সাহায্য করে।,TRUE,img_1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp.jpg,,,,
vq-366,bn,text_to_image,ওভারহেড লাইনের ঝুলে পড়া কন্ডাক্টর তার টেনে পোলের সাথে টানটান করার সময় কন্ডাক্টরটি আঁকড়ে ধরতে কোনটি উপযুক্ত?,,come_along_clamp1.png,chain_pully.png,angle_rollers.png,Combination_Pliers.png,0,Tools,"come_along,tools",কাম-অ্যালং ক্ল্যাম্প ওভারহেড ডিস্ট্রিবিউশন লাইনের স্যাগ বা টান নিয়ন্ত্রণে কন্ডাক্টরকে স্থির রাখে।,TRUE,,come_along_clamp1.png,chain_pully.png,angle_rollers.png,Combination_Pliers.png
vq-367,bn,image_to_text,ছবিতে দেখানো এই পরিমাপক মিটারের সাহায্যে কাজ করার সময় প্রধান নিরাপত্তা সতর্কতা কোনটি?,img_1bwj8c1cT7Hp3ezioZrfIgsAOd6DVVMic.jpg,পরিমাপ শুরু করার আগেই উপযুক্ত মোড ও ডিসপ্লে রেঞ্জ নির্বাচন করা,স্ক্রিনের ধূলিকণা পরিষ্কার করতে কপার তার দিয়ে ডাস্ট পরিষ্কার করা,মিটারের উজ্জ্বলতা বাড়াতে ব্যাকলাইট সর্বদা সর্বোচ্চ মোডে রাখা,ব্যবহারের সময় প্রোবের ধাতব অগ্রভাগ হাত দিয়ে শক্তভাবে স্পর্শ করা,0,Tools,"multimeter,tools","ডিজিটাল মাল্টিমিটার দিয়ে ভোল্টেজ বা কারেন্ট মাপার আগে মোড সেট করা আবশ্যক, নইলে সার্কিট পুড়তে পারে।",TRUE,img_1bwj8c1cT7Hp3ezioZrfIgsAOd6DVVMic.jpg,,,,
vq-368,bn,image_to_text,সাবস্টেশনে ছবিতে দেখানো এই পরিমাপক সরঞ্জামটি ব্যবহার করার মূল উদ্দেশ্য কী?,img_1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT.jpg,মাটির তড়িৎ প্রতিরোধ বা আর্থ রেজিস্ট্যান্সের মান নিখুঁতভাবে পরিমাপ করা,তামার তারের ভেতরের কপার পরমাণুর রোধ সরাসরি মাইক্রো-ওহমে প্রদর্শন করা,মেইন বাসের থ্রি-ফেজ ভোল্টেজের পারস্পরিক ফেজ সিকোয়েন্সের মান যাঁচাই করা,১১ কেভি ফিডার লাইনের মোট বিদ্যুৎ প্রবাহের লাইভ এসি অ্যাম্পিয়ার মাপা,0,Tools,"earth_tester,tools",আর্থ টেস্টার দিয়ে গ্রাউন্ডিং রেজিস্ট্যান্স বা মাটির রোধের মান ওহম এককে মাপা হয়।,TRUE,img_1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT.jpg,,,,
vq-369,bn,text_to_image,ক্যাবল বা মোটরের উইন্ডিংয়ের হাই-ভোল্টেজ ইনসুলেশন রেজিস্ট্যান্স মাপার জন্য নিচের কোন মিটারটি ব্যবহার করা হয়?,,img_1GN9r25E-vhH3o0PmYTh_CeHpvAREF_Dr.jpg,img_1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT.jpg,img_1bwj8c1cT7Hp3ezioZrfIgsAOd6DVVMic.jpg,img_1OJKuzJl2KJWr8j_VYbM6n4PyCjIsKFKK.jpg,0,Tools,"megger,tools",মেগার টেস্টার উইন্ডিং বা কোরের ইনসুলেশন লিক চেক করতে ভোল্টেজ দিয়ে মেগা-ওহম রেজিস্ট্যান্স মাপে।,TRUE,,img_1GN9r25E-vhH3o0PmYTh_CeHpvAREF_Dr.jpg,img_1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT.jpg,img_1bwj8c1cT7Hp3ezioZrfIgsAOd6DVVMic.jpg,img_1OJKuzJl2KJWr8j_VYbM6n4PyCjIsKFKK.jpg
vq-370,bn,image_to_text,ছবিতে দেখানো পোরসেলিন পিন ইনসুলেটরটি ওজনে ভারী কন্ডাক্টরকে খুঁটির সাথে ধরে রাখতে কোথায় বসানো হয়?,img_1Aa4Dp-sGgkRvMY7jDd-rWrkaeXR1SQf1.jpg,কন্ডাক্টরের নিচে পোলের সাথে সোজা খাড়া থাকা মেটালিক পিনের মাথায়,পোলের মাঝামাঝি ঝুলে থাকা টান তারের ঠিক মধ্যবর্তী পোরসেলিন খাঁজে,ট্রান্সফরমারের হাই ভোল্টেজ বুশিংয়ের শেষ মেটালিক টার্মিনাল পয়েন্টে,ক্যাপল জয়েন্টের সংযোগস্থল ওয়াটারপ্রুফ করার জন্য ইনসুলেশন স্লিভের ভেতর,0,Insulators,"pin_insulator,insulators",পিন ইনসুলেটরের কেন্দ্রীয় গর্তের ভেতর মেটালিক থ্রেডেড পিন বসিয়ে এটি ক্রস-আর্মে সোজা খাড়া রাখা হয়।,TRUE,img_1Aa4Dp-sGgkRvMY7jDd-rWrkaeXR1SQf1.jpg,,,,
vq-371,bn,text_to_image,ওভারহেড লাইনের ৩৩ কেভি পর্যন্ত ভোল্টেজে তারকে পোলের মাথায় খাড়াভাবে ধরে রাখতে নিচের কোন ইনসুলেটরটি ব্যবহৃত হয়?,,img_1Aa4Dp-sGgkRvMY7jDd-rWrkaeXR1SQf1.jpg,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,img_1U_MIUBgX9Vm83lNewQxL9oVEPgEQnRdQ.jpg,img_1JSmzPpPfrxTPs9V_Sk8k5xakiNsZ6pIh.jpg,0,Insulators,"pin_insulator,insulators",পিন ইনসুলেটর সোজা লাইনের খুঁটিতে তারকে ওপরে খাড়া বা উল্লম্বভাবে সাপোর্ট করতে ব্যবহৃত হয়।,TRUE,,img_1Aa4Dp-sGgkRvMY7jDd-rWrkaeXR1SQf1.jpg,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,img_1U_MIUBgX9Vm83lNewQxL9oVEPgEQnRdQ.jpg,img_1JSmzPpPfrxTPs9V_Sk8k5xakiNsZ6pIh.jpg
vq-372,bn,image_to_text,ডিস্ট্রিবিউশন লাইনের বাঁকে বা ডেড-এন্ড পোলে ছবিতে দেখানো কোন ধরণের ডিস্ক ইনসুলেটর ব্যবহার করা হয়?,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,হাই ভোল্টেজ লাইনের তারকে পোলে ঝোলানো বা টান দেওয়ার ইনসুলেটর,লো ভোল্টেজ লাইনের সার্ভিস কানেকশন তারকে পোলে সোজা রাখার ইনসুলেটর,ট্রান্সফরমারের কোর থেকে কুণ্ডলীকে মেকানিক্যালি পৃথক রাখার ইনসুলেটর,মাটিতে পোলের পতন রোধক টানা তারের নিরাপত্তা নিশ্চিত করার ইনসুলেটর,0,Insulators,"disc_insulator,insulators","ডিস্ক ইনসুলেটরগুলি উচ্চ মেকানিক্যাল টান সামলাতে পারে, যা টেনশন পোল বা স্ট্রেচ লাইনে ব্যবহার হয়।",TRUE,img_1XScwrEuTsvBz-2eFw0SOp300YRDtG7yI.jpg,,,,
