id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-ptr-11,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_core.webp,আয়রন কোর,এইচটি উইন্ডিং,এলটি উইন্ডিং,ইনসুলেটিং অয়েল,0,PTR Parts,"hard,ptr,core,internal,identify",লেমিনেটেড স্টিল স্ট্যাক—আয়রন কোর।,TRUE,ptr_part_core.webp,,,,
vq-ptr-12,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_ht_winding.webp,এলটি উইন্ডিং,আয়রন কোর,এইচটি উইন্ডিং,ইনসুলেশন ব্যারিয়ার,2,PTR Parts,"hard,ptr,ht_winding,internal,identify",কোরের চারপাশে পাতলা কয়েল—এইচটি উইন্ডিং।,TRUE,ptr_part_ht_winding.webp,,,,
vq-ptr-13,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_lt_winding.webp,এলটি উইন্ডিং,এইচটি উইন্ডিং,আয়রন কোর,কোর বোল্ট,0,PTR Parts,"hard,ptr,lt_winding,internal,identify",মোটা কন্ডাক্টরের কম টার্ন—এলটি উইন্ডিং।,TRUE,ptr_part_lt_winding.webp,,,,
vq-ptr-14,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_oil.webp,সিলিকা জেল,ইনসুলেটিং অয়েল,কুলিং ওয়াটার,নাইট্রোজেন গ্যাস,1,PTR Parts,"hard,ptr,oil,internal,identify",ট্যাংকের ভেতরের হলুদ তরল—ইনসুলেটিং অয়েল।,TRUE,ptr_part_oil.webp,,,,
vq-ptr-15,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_insulation.webp,আয়রন কোর,রেডিয়েটর ফিন,ইনসুলেশন ব্যারিয়ার,কোর বোল্ট,2,PTR Parts,"hard,ptr,insulation,internal,identify",উইন্ডিংয়ের মাঝে প্রেসবোর্ড/পেপার—ইনসুলেশন ব্যারিয়ার।,TRUE,ptr_part_insulation.webp,,,,
vq-ptr-16,bn,image_to_text,লাইনম্যান যে অভ্যন্তরীণ অংশ দেখাচ্ছে—নাম কী?,ptr_part_core_bolt.webp,ট্যাপ চেঞ্জার,বুখজ রিলে,ড্রেন ভালভ,কোর ক্ল্যাম্পিং বোল্ট,3,PTR Parts,"hard,ptr,core_bolt,internal,identify",কোর লেমিনেশন চেপে রাখে—কোর ক্ল্যাম্পিং বোল্ট।,TRUE,ptr_part_core_bolt.webp,,,,
vq-ptr-17,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_breather.webp,তেল ঠান্ডা করে তাপ ছড়ায়,বাইরের আর্দ্রতা শোষণ করে,অভ্যন্তরীণ গ্যাস ফল্ট ধরে,আউটপুট ট্যাপ বদলায়,1,PTR Parts,"hard,ptr,breather,function",ব্রিদার সিলিকা জেল দিয়ে বাতাসের আর্দ্রতা শোষণ করে।,TRUE,ptr_part_breather.webp,,,,
vq-ptr-18,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_buchholz.webp,অভ্যন্তরীণ ফল্টের গ্যাস ধরে,বাইরের আর্দ্রতা শোষণ করে,তেলের লেভেল দেখায়,ভোল্টেজ ট্যাপ বদলায়,0,PTR Parts,"hard,ptr,buchholz,function",বুখজ রিলে অভ্যন্তরীণ ফল্টে তৈরি গ্যাস ধরে অ্যালার্ম/ট্রিপ দেয়।,TRUE,ptr_part_buchholz.webp,,,,
vq-ptr-19,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_conservator.webp,লাইন কারেন্ট মাপে,তেল প্রসারণের জায়গা দেয়,আর্ক নিভিয়ে দেয়,ফিডার আইসোলেট করে,1,PTR Parts,"hard,ptr,conservator,function",তেল গরম হয়ে ফুলে উঠলে কনজারভেটর জায়গা দেয়।,TRUE,ptr_part_conservator.webp,,,,
vq-ptr-20,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_radiator.webp,বাইরের আর্দ্রতা শোষণ করে,অতিরিক্ত প্রেসার ছাড়ে,তেল ঠান্ডা করে তাপ ছড়ায়,ভোল্টেজ ট্যাপ বদলায়,2,PTR Parts,"hard,ptr,radiator,function",রেডিয়েটর গরম তেলের তাপ বাতাসে ছড়িয়ে ঠান্ডা করে।,TRUE,ptr_part_radiator.webp,,,,
vq-ptr-21,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_oil.webp,ভোল্টেজ বাড়িয়ে দেয়,আর্থিং সম্পূর্ণ করে,কারেন্ট মাপতে সাহায্য করে,ইনসুলেশন ও কুলিং করে,3,PTR Parts,"hard,ptr,oil,function",ইনসুলেটিং অয়েল উইন্ডিং আলাদা রাখে ও তাপ সরায়।,TRUE,ptr_part_oil.webp,,,,
vq-ptr-22,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_ht_bushing.webp,লাইনকে বডি থেকে ইনসুলেট করে,তেল ঠান্ডা করে তাপ ছড়ায়,অভ্যন্তরীণ গ্যাস ফল্ট ধরে,বাইরের আর্দ্রতা শোষণ করে,0,PTR Parts,"hard,ptr,ht_bushing,function",বুশিং লাইন কন্ডাক্টরকে ট্যাংক বডি থেকে ইনসুলেট করে বের করে।,TRUE,ptr_part_ht_bushing.webp,,,,
vq-ptr-23,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_tap_changer.webp,তেল নামিয়ে দেয়,আউটপুট ভোল্টেজ ট্যাপ বদলায়,অতিরিক্ত প্রেসার ছাড়ে,বাইরের আর্দ্রতা শোষণ করে,1,PTR Parts,"hard,ptr,tap_changer,function",ট্যাপ চেঞ্জার দিয়ে আউটপুট ভোল্টেজ ট্যাপ বদলানো যায়।,TRUE,ptr_part_tap_changer.webp,,,,
vq-ptr-24,bn,image_to_text,লাইনম্যান যে অংশ দেখাচ্ছে—এর কাজ কী?,ptr_part_explosion_vent.webp,তেলের লেভেল দেখায়,ভোল্টেজ ট্যাপ বদলায়,অতিরিক্ত প্রেসার ছাড়ে,আর্থ কানেক্ট করে,2,PTR Parts,"hard,ptr,explosion_vent,function",এক্সপ্লোশন ভেন্ট/PRD অতিরিক্ত অভ্যন্তরীণ প্রেসার ছাড়ে।,TRUE,ptr_part_explosion_vent.webp,,,,
