id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-012,bn,text_to_image,ক্যাবলের লাগ লাগানোর জন্য কোন টুলটি ব্যবহৃত হয়?,,https://drive.google.com/file/d/1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq/view?usp=sharing,https://drive.google.com/file/d/1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp/view?usp=sharing,https://drive.google.com/file/d/1HNyXF76GKzNFWWP1J8EabNv3nkGankU6/view?usp=sharing,https://drive.google.com/file/d/1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx/view?usp=sharing,0,Tools,"crimping,lugs",হাইড্রোলিক চাপ দিয়ে লাগ লাগানো হয়।,TRUE,,"=IMAGE(""https://drive.google.com/thumbnail?id=1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1HNyXF76GKzNFWWP1J8EabNv3nkGankU6&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx&sz=w400"")"
vq-013,bn,image_to_text,ছবিতে কোন ডিটেক্টরটি দেখা যাচ্ছে?,https://drive.google.com/file/d/1FXYlMORkJ1XI4mPna9IMCAV4XaR7rjFc/view?usp=drivesdk,হাই ভোল্টেজ ডিটেক্টর,ফেজ চেকার,কন্টাক্টলেস টেস্টার,মাল্টিমিটার,0,Tools,"hv_detector,high_voltage",হাই ভোল্টেজের উপস্থিতি শনাক্ত করে।,TRUE,"=IMAGE(""https://drive.google.com/thumbnail?id=1FXYlMORkJ1XI4mPna9IMCAV4XaR7rjFc&sz=w400"")",,,,
vq-014,bn,text_to_image,এবি ক্যাবলের সার্ভিস লাইন বের করতে কোন কানেক্টর ব্যবহার হয়?,,https://drive.google.com/file/d/1mdOcnBpdzvbzTGKiHI_L4on-HU6vdMsz/view?usp=sharing,https://drive.google.com/file/d/1Wer49Sbnu4yRKcSlr8lxRRnlRag69CyC/view?usp=sharing,https://drive.google.com/file/d/1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v/view?usp=sharing,https://drive.google.com/file/d/1hze6ij_rw6SvZ5k5gFrF6Y5dGW55uGPW/view?usp=sharing,0,AB Cable Items,"ipc,connector",IPC ইনসুলেশন ছিদ্র করে কানেকশন নেয়।,TRUE,,"=IMAGE(""https://drive.google.com/thumbnail?id=1mdOcnBpdzvbzTGKiHI_L4on-HU6vdMsz&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1Wer49Sbnu4yRKcSlr8lxRRnlRag69CyC&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1hze6ij_rw6SvZ5k5gFrF6Y5dGW55uGPW&sz=w400"")"
vq-015,bn,image_to_text,ছবিতে কোন PPE আইটেমটি দেখা যাচ্ছে?,https://drive.google.com/file/d/1NU5KJYvyGcXpdFFB-FkVj5MmOWcMwRsb/view?usp=sharing,আর্ক ফ্ল্যাশ ফেস শিল্ড,সেফটি গগলস,হেলমেট,ল্যানিয়ার্ড হুক,0,PPE,"arc_flash,face_shield",আর্ক ফ্ল্যাশ থেকে মুখ রক্ষা করে।,TRUE,"=IMAGE(""https://drive.google.com/thumbnail?id=1NU5KJYvyGcXpdFFB-FkVj5MmOWcMwRsb&sz=w400"")",,,,
vq-016,bn,text_to_image,কানেকশনের অস্বাভাবিক গরম শনাক্ত করার যন্ত্র কোনটি?,,https://drive.google.com/file/d/1ZHCEE91yTuKAFLtfTJIzWEGeP9hd4ke8/view?usp=drivesdk,https://drive.google.com/file/d/1VVaIWA5Glq6Fc1gpxZId0kOIcp2I9glI/view?usp=drivesdk,https://drive.google.com/file/d/1rooazqy8K-rwxib_z1d8_r2j0WLe9IG2/view?usp=drivesdk,https://drive.google.com/file/d/1FXYlMORkJ1XI4mPna9IMCAV4XaR7rjFc/view?usp=drivesdk,0,Tools,"thermal_imager,heat",থার্মাল ইমেজার তাপমাত্রা পার্থক্য চিহ্নিত করে।,TRUE,,"=IMAGE(""https://drive.google.com/thumbnail?id=1ZHCEE91yTuKAFLtfTJIzWEGeP9hd4ke8&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1VVaIWA5Glq6Fc1gpxZId0kOIcp2I9glI&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1rooazqy8K-rwxib_z1d8_r2j0WLe9IG2&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1FXYlMORkJ1XI4mPna9IMCAV4XaR7rjFc&sz=w400"")"
vq-017,bn,image_to_text,ছবির এবি ক্যাবল ফিটিংসটির নাম কী?,https://drive.google.com/file/d/1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v/view?usp=sharing,সাসপেনশন ক্ল্যাম্প,অ্যাঙ্করিং ক্ল্যাম্প,আইপিসি,ক্যাবল পুলিং গ্রিপ,0,AB Cable Items,"suspension,clamp",ইন্টারমিডিয়েট খুঁটিতে ক্যাবল ঝুলাতে ব্যবহৃত হয়।,TRUE,"=IMAGE(""https://drive.google.com/thumbnail?id=1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v&sz=w400"")",,,,
vq-018,bn,text_to_image,বৈদ্যুতিক আঘাত ও পা পিছলে পড়া রোধ করতে কোনটি ব্যবহৃত হয়?,,https://drive.google.com/file/d/1EtxY0Gm7TNdLea7f-zk3q81HiZauX7j2/view?usp=drivesdk,https://drive.google.com/file/d/1hBHudBeDSB1bkGqX4qTvhEM0F2sHnkcd/view?usp=drivesdk,https://drive.google.com/file/d/13w1fWNGZg5UQXWuZxEyF6hk3IwncdefC/view?usp=drivesdk,https://drive.google.com/file/d/1PygiMYqqr1QClPDVser-ZExOWwbl0btA/view?usp=drivesdk,0,PPE,"boot,foot",সেফটি সু পায়ের সুরক্ষা দেয়।,TRUE,,"=IMAGE(""https://drive.google.com/thumbnail?id=1EtxY0Gm7TNdLea7f-zk3q81HiZauX7j2&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1hBHudBeDSB1bkGqX4qTvhEM0F2sHnkcd&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=13w1fWNGZg5UQXWuZxEyF6hk3IwncdefC&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1PygiMYqqr1QClPDVser-ZExOWwbl0btA&sz=w400"")"
vq-019,bn,image_to_text,ছবির ইনসুলেটরটির নাম কী?,https://drive.google.com/file/d/1MzTJ3tvUGf3sTbYSDEGQ4AlON6mgoQmu/view?usp=drivesdk,রিল ইনসুলেটর,পিন ইনসুলেটর,শ্যাকল ইনসুলেটর,ডিস্ক ইনসুলেটর,0,Insulators,"reel,service_line",সার্ভিস লাইনে তার টানার সময় ব্যবহৃত হয়।,TRUE,"=IMAGE(""https://drive.google.com/thumbnail?id=1MzTJ3tvUGf3sTbYSDEGQ4AlON6mgoQmu&sz=w400"")",,,,
vq-020,bn,text_to_image,আল্ট্রাসনিক শব্দ শুনে পার্শিয়াল ডিসচার্জ খুঁজে পেতে কোন যন্ত্রটি ব্যবহৃত হয়?,,https://drive.google.com/file/d/1VVaIWA5Glq6Fc1gpxZId0kOIcp2I9glI/view?usp=drivesdk,https://drive.google.com/file/d/1ZHCEE91yTuKAFLtfTJIzWEGeP9hd4ke8/view?usp=drivesdk,https://drive.google.com/file/d/1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT/view?usp=drivesdk,https://drive.google.com/file/d/1TVa3MNiJO-SNNF5GXH8nle4K3_erkO9v/view?usp=drivesdk,0,Tools,"acoustic,partial_discharge",অ্যাকোস্টিক ইমেজার আল্ট্রাসনিক শব্দ শুনে শনাক্ত করে।,TRUE,,"=IMAGE(""https://drive.google.com/thumbnail?id=1VVaIWA5Glq6Fc1gpxZId0kOIcp2I9glI&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1ZHCEE91yTuKAFLtfTJIzWEGeP9hd4ke8&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT&sz=w400"")","=IMAGE(""https://drive.google.com/thumbnail?id=1TVa3MNiJO-SNNF5GXH8nle4K3_erkO9v&sz=w400"")"
vq-021,bn,image_to_text,কাঁচের ডিস্ক ইনসুলেটর চেনার জন্য কোনটি সঠিক?,https://drive.google.com/file/d/1p5qTEnqJo-FhiblmxCFmwvSaZD1nJZhL/view?usp=drivesdk,কাঁচের ডিস্ক ইনসুলেটর,পোরসেলিন ডিস্ক ইনসুলেটর,পিন ইনসুলেটর (পলিমার),শ্যাকল ইনসুলেটর,0,Insulators,"glass,disc",স্বচ্ছ কাঁচ দিয়ে তৈরি হলে এটি কাঁচের ডিস্ক।,TRUE,,,,,
vq-022,bn,text_to_image,লাইন শর্টিংয়ের জন্য তামার শর্টিং চেন কোনটি?,,https://drive.google.com/file/d/1xXsWEVB2mkhYZqwN-hC-XZaGlYheSGdH/view?usp=drivesdk,https://drive.google.com/file/d/1eGaUNv_BadZ1bz_xaksCBIDXEZ2xQqJ4/view?usp=drivesdk,https://drive.google.com/file/d/13CDnu-6m778I9EERIIeN4ph2noFSEr2U/view?usp=drivesdk,https://drive.google.com/file/d/1A3FquGBwOyJm0bB0tQiiOUYZImaFR3jC/view?usp=drivesdk,2,PPE,"shorting_chain,copper",তামার শর্টিং চেন লাইনে কাজের আগে শর্টিংয়ে ব্যবহৃত হয়।,TRUE,,,,,
vq-023,bn,image_to_text,পলিমার পিন ইনসুলেটর কোনটি?,https://drive.google.com/file/d/1jq1UvH_SmJ4BZB7L1e_5zW7S_1cvOIm9/view?usp=drivesdk,পিন ইনসুলেটর (পলিমার),পিন ইনসুলেটর (পোরসেলিন),গাই ইনসুলেটর,রিল ইনসুলেটর,0,Insulators,"polymer,pin",পলিমার সাধারণত হালকা ও টেকসই।,TRUE,,,,,
vq-024,bn,text_to_image,ট্রান্সফরমারের টার্ন রেশিও নির্ভুলভাবে মাপতে কোন যন্ত্র?,,https://drive.google.com/file/d/1gIjMqtPr0ZwO2dHpNIgucG-QqfK8vgGv/view?usp=drivesdk,https://drive.google.com/file/d/1GN9r25E-vhH3o0PmYTh_CeHpvAREF_Dr/view?usp=drivesdk,https://drive.google.com/file/d/1OJKuzJl2KJWr8j_VYbM6n4PyCjIsKFKK/view?usp=drivesdk,https://drive.google.com/file/d/1TVa3MNiJO-SNNF5GXH8nle4K3_erkO9v/view?usp=drivesdk,0,Tools,"ratio_meter,transformer",টার্ন রেশিও মিটার ট্রান্সফরমারের রেশিও মাপে বিশেষায়িত।,TRUE,,,,,
vq-025,bn,image_to_text,১০০০ ভোল্ট পর্যন্ত লাইভ লাইনে ব্যবহারযোগ্য ইনসুলেটেড হাতের টুলস সেট কোনটি?,https://drive.google.com/file/d/1HNyXF76GKzNFWWP1J8EabNv3nkGankU6/view?usp=sharing,ইনসুলেটেড হ্যান্ড টুলস সেট,হাইড্রোলিক ক্রিম্পিং টুল,ওয়্যার গ্রিপ (কাম এলং),চেন পুলি,0,Tools,"insulated_tools,live_line",হ্যান্ডেলে ইনসুলেশন থাকে প্লায়ার/স্ক্রুড্রাইভার সেট।,TRUE,,,,,
vq-026,bn,text_to_image,ভারী মালামাল ওঠানো বা টান দিতে চেন পুলি কোনটি?,,https://drive.google.com/file/d/1Gqr9P1QQ6uIOZ4YjBekaR8dbb0SouEDx/view?usp=sharing,https://drive.google.com/file/d/1qB2r3FmwBNPIxQPQhON4ZRP4z4W1JnRp/view?usp=sharing,https://drive.google.com/file/d/1ph1HlGtDILcPhA7Prdjm1woSMkT9jlbq/view?usp=sharing,https://drive.google.com/file/d/1OJKuzJl2KJWr8j_VYbM6n4PyCjIsKFKK/view?usp=drivesdk,0,Tools,"hoist,chain",চেন পুলি ভার তোলায় ব্যবহৃত হয়।,TRUE,,,,,
vq-027,bn,text_to_image,নিচের কোন ছবিটি ল্যানিয়ার্ড হুক (হারনেস সংযোগকারী)?,,https://drive.google.com/file/d/1tALpI6Qs6ImzmZUM1NNfHnSY3V9d4iIk/view?usp=drivesdk,https://drive.google.com/file/d/1bMetcuEvRyPg7mq7aZua_bKrtpPoUt5a/view?usp=drivesdk,https://drive.google.com/file/d/1Dfhxu5D6S7chFTvAsiU8NnC-WQL5t63W/view?usp=drivesdk,https://drive.google.com/file/d/1A3FquGBwOyJm0bB0tQiiOUYZImaFR3jC/view?usp=drivesdk,0,PPE,"lanyard_hook,harness",দুটি হুক ছবির মধ্যে লক ও কারাবিনারের আকৃতি মিলিয়ে চিনুন।,TRUE,,,,,
vq-028,bn,text_to_image,এবি ক্যাবলের মাঝপথে দুই তার জোড়া দিতে কোন ফিটিং?,,https://drive.google.com/file/d/1hze6ij_rw6SvZ5k5gFrF6Y5dGW55uGPW/view?usp=sharing,https://drive.google.com/file/d/1mdOcnBpdzvbzTGKiHI_L4on-HU6vdMsz/view?usp=sharing,https://drive.google.com/file/d/1Wer49Sbnu4yRKcSlr8lxRRnlRag69CyC/view?usp=sharing,https://drive.google.com/file/d/1I76aLipndV0iVXXQpbY0y8evnNn1Zf-v/view?usp=sharing,0,AB Cable Items,"mid_span,joint",মিড স্প্যান জয়েন্ট স্লিভ ওয়াটারপ্রুফ জোড়া।,TRUE,,,,,
vq-029,bn,image_to_text,খুঁটিতে ক্ল্যাম্প আটকাতে ব্যবহৃত এসএস স্ট্র্যাপ ও বাকল কোনটি?,https://drive.google.com/file/d/1huM6UPzvH8npa1bvCqUXp9Xwt1PNAECW/view?usp=sharing,এসএস স্ট্র্যাপ ও বাকল,আই হুক,ক্যাবল পুলিং গ্রিপ,অ্যাঙ্করিং ক্ল্যাম্প,0,AB Cable Items,"strap,buckle",রোল আকারে স্ট্র্যাপ ও বাকল সেট।,TRUE,,,,,
vq-030,bn,text_to_image,সাসপেনশন/অ্যাঙ্করিং ক্ল্যাম্প ঝোলাতে খুঁটিতে ব্যবহৃত আই হুক কোনটি?,,https://drive.google.com/file/d/1AySIs_eUz5TFlrY-nqR3oHmxfEyrrVga/view?usp=sharing,https://drive.google.com/file/d/1_D6yyIjFF87-hV7sF5fxwYBAIZ1AdQYp/view?usp=sharing,https://drive.google.com/file/d/1Wer49Sbnu4yRKcSlr8lxRRnlRag69CyC/view?usp=sharing,https://drive.google.com/file/d/1vPDRrgJbz6-ByxhWSAHXIww1859rKoZl/view?usp=sharing,0,AB Cable Items,"eye_hook,pigtail",আই হুক বা পিগটেল বোল্ট খুঁটিতে ছিদ্র/স্ট্র্যাপ দিয়ে লাগে।,TRUE,,,,,
vq-031,bn,image_to_text,অ্যালুমিনিয়াম সাসপেনশন ক্ল্যাম্প কোনটি?,https://drive.google.com/file/d/1vPDRrgJbz6-ByxhWSAHXIww1859rKoZl/view?usp=sharing,সাসপেনশন ক্ল্যাম্প (অ্যালুমিনিয়াম ভেরিয়েন্ট),সাসপেনশন ক্ল্যাম্প (স্ট্যান্ডার্ড),আইপিসি,অ্যাঙ্করিং ক্ল্যাম্প,0,AB Cable Items,"aluminum,suspension",দুটি ভিন্ন ছবি একই কাজ—একটিতে অ্যালুমিনিয়াম ফিনিশ।,TRUE,,,,,
vq-032,bn,text_to_image,তার স্পর্শ ছাড়াই ভোল্টেজ আছে কিনা দ্রুত চেক করতে কোনটি?,,https://drive.google.com/file/d/14kd0t6Bgigsom__5htI-ERZdO7ai2O0v/view?usp=drivesdk,https://drive.google.com/file/d/1rooazqy8K-rwxib_z1d8_r2j0WLe9IG2/view?usp=drivesdk,https://drive.google.com/file/d/1FXYlMORkJ1XI4mPna9IMCAV4XaR7rjFc/view?usp=drivesdk,https://drive.google.com/file/d/1cDG-6DqYt9ddMpeUH_KuPJlUqWJeWSuT/view?usp=drivesdk,0,Tools,"ncvt,non_contact",কন্টাক্টলেস টেস্টার তার ছোঁয়া ছাড়াই ইঙ্গিত দেয়।,TRUE,,,,,
vq-033,bn,image_to_text,বৈদ্যুতিক কাজে সাধারণ বাঁশের মই কোনটি?,https://drive.google.com/file/d/1GHcG6C5lMGNcG0PuWjEZwD883g6GiWr5/view?usp=drivesdk,বাঁশের মই,এফআরপি মই (ল্যাডার),ট্র্যাফিক কোন,রিফ্লেক্টিভ ভেস্ট,0,PPE,"bamboo,ladder",বাঁশের মই সাধারণত সাশ্রয়ী কিন্তু ভেজা/পচা বাঁশ বিপজ্জনক।,TRUE,,,,,
vq-034,bn,text_to_image,কাজের জায়গা যানবাহন ও কর্মী নিয়ন্ত্রণে ট্র্যাফিক কোন কোনটি?,,https://drive.google.com/file/d/1xXsWEVB2mkhYZqwN-hC-XZaGlYheSGdH/view?usp=drivesdk,https://drive.google.com/file/d/1QnkOm0ImKOGOSdydswUmfbCntb8ilRde/view?usp=drivesdk,https://drive.google.com/file/d/1PygiMYqqr1QClPDVser-ZExOWwbl0btA/view?usp=drivesdk,https://drive.google.com/file/d/1J0-c4BAjwlbOUoNrfOn-h4zVs1FUDYug/view?usp=drivesdk,0,PPE,"traffic_cone,site_safety",কোনে চেইন থাকে ও সড়ক পাশে স্থাপন করা হয়।,TRUE,,,,,
vq-035,bn,image_to_text,ক্যাবল লাগ ক্রিম্প করতে হাইড্রোলিক টুল কোনটি?,https://drive.google.com/file/d/1EOb7wHq_TAOVzd-RMrhJ7eHTd93I9lMf/view?usp=sharing,হাইড্রোলিক ক্রিম্পিং টুল,ওয়্যার গ্রিপ (কাম এলং),ইনসুলেটেড হ্যান্ড টুলস সেট,চেন পুলি,0,Tools,"hydraulic,crimp",হাইড্রোলিক হ্যান্ডেল ও ডাই দিয়ে ক্রিম্প হয়।,TRUE,,,,,
