id,language,question_type,question_text,question_image_url,option_1,option_2,option_3,option_4,correct_index,category,tags,hint,enabled,preview_q,preview_o1,preview_o2,preview_o3,preview_o4
vq-200,bn,image_to_text,ছবিতে দেখানো ACSR কন্ডাক্টরের সঠিক নাম কোনটি?,ACSR_Rabbit_Conductor_.png,ACSR Rabbit,ACSR Weasel,ACSR Fox,ACSR Mink,0,Conductors,"acsr,identification,name",ছবির ক্রস-সেকশন ডায়াগ্রাম ও তারের গঠন দেখে পরিচিত ACSR নাম শনাক্ত করুন।,TRUE,ACSR_Rabbit_Conductor_.png,,,,
vq-201,bn,image_to_text,ছবিতে দেখানো ACSR কন্ডাক্টরের সঠিক নাম কোনটি?,ACSR_Mink_Conductor_.png,ACSR Mink,ACSR Dog,ACSR Weasel,ACSR Fox,0,Conductors,"acsr,identification,name",ছবির ক্রস-সেকশন ডায়াগ্রাম ও তারের গঠন দেখে পরিচিত ACSR নাম শনাক্ত করুন।,TRUE,ACSR_Mink_Conductor_.png,,,,
vq-202,bn,image_to_text,ছবিতে দেখানো ACSR কন্ডাক্টরের সঠিক নাম কোনটি?,ACSR_Mink_Conductor_.png,ACSR Mink,ACSR Dog,ACSR Weasel,ACSR Rabbit,0,Conductors,"acsr,identification,name",ছবির ক্রস-সেকশন ডায়াগ্রাম ও তারের গঠন দেখে পরিচিত ACSR নাম শনাক্ত করুন।,TRUE,ACSR_Mink_Conductor_.png,,,,
vq-203,bn,image_to_text,ছবিতে দেখানো ACSR কন্ডাক্টরের সঠিক নাম কোনটি?,ACSR_Mink_Conductor_.png,ACSR Mink,ACSR Dog,ACSR Fox,ACSR Rabbit,0,Conductors,"acsr,identification,name",ছবির ক্রস-সেকশন ডায়াগ্রাম ও তারের গঠন দেখে পরিচিত ACSR নাম শনাক্ত করুন।,TRUE,ACSR_Mink_Conductor_.png,,,,
vq-204,bn,image_to_text,ছবিতে দেখানো ACSR কন্ডাক্টরের সঠিক নাম কোনটি?,ACSR_Mink_Conductor_.png,ACSR Mink,ACSR Weasel,ACSR Fox,ACSR Rabbit,0,Conductors,"acsr,identification,name",ছবির ক্রস-সেকশন ডায়াগ্রাম ও তারের গঠন দেখে পরিচিত ACSR নাম শনাক্ত করুন।,TRUE,ACSR_Mink_Conductor_.png,,,,
vq-205,bn,text_to_image,নিচের কোন ছবিটি ACSR Dog কন্ডাক্টর?,,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png
vq-206,bn,text_to_image,নিচের কোন ছবিটি ACSR Dog কন্ডাক্টর?,,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Mink_Conductor_.png
vq-207,bn,text_to_image,নিচের কোন ছবিটি ACSR Dog কন্ডাক্টর?,,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-208,bn,text_to_image,নিচের কোন ছবিটি ACSR Dog কন্ডাক্টর?,,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-209,bn,text_to_image,নিচের কোন ছবিটি ACSR Weasel কন্ডাক্টর?,,ACSR_Weasel_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Weasel_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png
vq-210,bn,text_to_image,নিচের কোন ছবিটি ACSR Weasel কন্ডাক্টর?,,ACSR_Weasel_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Weasel_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Mink_Conductor_.png
vq-211,bn,text_to_image,নিচের কোন ছবিটি ACSR Weasel কন্ডাক্টর?,,ACSR_Weasel_Conductor_.png,acsr__dog.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Weasel_Conductor_.png,acsr__dog.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-212,bn,text_to_image,নিচের কোন ছবিটি ACSR Weasel কন্ডাক্টর?,,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-213,bn,text_to_image,নিচের কোন ছবিটি ACSR Fox কন্ডাক্টর?,,acsr_fox.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr_fox.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png
vq-214,bn,text_to_image,নিচের কোন ছবিটি ACSR Fox কন্ডাক্টর?,,acsr_fox.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr_fox.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Mink_Conductor_.png
vq-215,bn,text_to_image,নিচের কোন ছবিটি ACSR Fox কন্ডাক্টর?,,acsr_fox.png,acsr__dog.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr_fox.png,acsr__dog.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-216,bn,text_to_image,নিচের কোন ছবিটি ACSR Fox কন্ডাক্টর?,,acsr_fox.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,acsr_fox.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,ACSR_Mink_Conductor_.png
vq-217,bn,text_to_image,নিচের কোন ছবিটি ACSR Rabbit কন্ডাক্টর?,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png
vq-218,bn,text_to_image,নিচের কোন ছবিটি ACSR Rabbit কন্ডাক্টর?,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Mink_Conductor_.png
vq-219,bn,text_to_image,নিচের কোন ছবিটি ACSR Rabbit কন্ডাক্টর?,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Rabbit_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Mink_Conductor_.png
vq-220,bn,text_to_image,নিচের কোন ছবিটি ACSR Rabbit কন্ডাক্টর?,,ACSR_Rabbit_Conductor_.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Mink_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Rabbit_Conductor_.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Mink_Conductor_.png
vq-221,bn,text_to_image,নিচের কোন ছবিটি ACSR Mink কন্ডাক্টর?,,ACSR_Mink_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Mink_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,acsr_fox.png
vq-222,bn,text_to_image,নিচের কোন ছবিটি ACSR Mink কন্ডাক্টর?,,ACSR_Mink_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Mink_Conductor_.png,acsr__dog.png,ACSR_Weasel_Conductor_.png,ACSR_Rabbit_Conductor_.png
vq-223,bn,text_to_image,নিচের কোন ছবিটি ACSR Mink কন্ডাক্টর?,,ACSR_Mink_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Mink_Conductor_.png,acsr__dog.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png
vq-224,bn,text_to_image,নিচের কোন ছবিটি ACSR Mink কন্ডাক্টর?,,ACSR_Mink_Conductor_.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png,0,Conductors,"acsr,identification,name",প্রশ্নে উল্লেখিত নামের সাথে মিল রেখে সঠিক ছবি বেছে নিন।,TRUE,,ACSR_Mink_Conductor_.png,ACSR_Weasel_Conductor_.png,acsr_fox.png,ACSR_Rabbit_Conductor_.png
